description,original_price,discount,reviews,ratings,sale,soldout,product_price
Popular 21 Short-Sleeved Lettice Hem Dress - Polignac,"KSh2,700.00",20,No reviews,0.00,Sale,Available,"KSh2,700.00"
Phyls Collections Nate Knee Length Shirt Dress - Black,"KSh4,450.00",20,No reviews,0.00,Sale,Available,"KSh4,450.00"
Signature The Brand Button Front Ruched Detail Cut Out Shirt Dress - White,"KSh4,500.00",19,No reviews,0.00,Sale,Available,"KSh4,500.00"
Phyls Collections Kathos Knee Length Bodycon Dress - Pink,"KSh3,950.00",20,1 review,5.00,Sale,Available,"KSh3,950.00"
Kidosho Binti Shift Dress - Brown,,,No reviews,0.00,,Available,"KSh5,950.00"
Magali Designs Ayanda Dress - Turquoise,"KSh6,200.00",20,No reviews,0.00,Sale,Available,"KSh6,200.00"
Nika Bonica Olivia Ankara Dress - Green,,,No reviews,0.00,,Available,"KSh6,500.00"
Dd Holdings Back Slit Buttoned Bodycon Dress - Red,"KSh5,500.00",10,No reviews,0.00,Sale,Available,"KSh5,500.00"
Dd Holdings BoBo Era 3/4 Sleeved Bodycon Dress - White,"KSh5,000.00",10,No reviews,0.00,Sale,Available,"KSh5,000.00"
Slaks World Fashion Long Navy Sleeve Top Dress - Blue,"KSh4,485.00",30,No reviews,0.00,Sale,Available,"KSh4,485.00"
Slaks World Fashion V-Neck Wrap Midi Dress - Navy,"KSh4,300.00",30,No reviews,0.00,Sale,Available,"KSh4,300.00"
Slaks World Fashion Hollow Out Dress - Pink,"KSh5,405.00",30,No reviews,0.00,Sale,Available,"KSh5,405.00"
Slaks World Fashion 3/4 Sleeves Dress - Purple,"KSh4,600.00",30,No reviews,0.00,Sale,Available,"KSh4,600.00"
Slaks World Fashion Floral Maxi Dress - Blue,"KSh4,300.00",30,No reviews,0.00,Sale,Available,"KSh4,300.00"
Anika Halter Vertical Striped Maxi Dress - Dusk,"KSh2,900.00",30,No reviews,0.00,Sale,Available,"KSh2,900.00"
Miss Kerre Fashions Jumelle Rust Side Band Dress - Rusty,,,No reviews,0.00,,Available,"KSh4,300.00"
Jem Africa Wangui Button Down Shirt Dress - White,,,No reviews,0.00,,Available,"KSh4,500.00"
Elsie Glamour Panama Skater Dress - Cyan,"KSh3,600.00",20,No reviews,0.00,Sale,Available,"KSh3,600.00"
Elsie Glamour Panama Skater Dress - Blush Grey,"KSh3,600.00",20,No reviews,0.00,Sale,Available,"KSh3,600.00"
Vivo Thando 3/4 Bishop Sleeve Shirt Dress - Brown Floral Print,"KSh4,950.00",50,No reviews,0.00,Sale,Available,"KSh4,950.00"
Miss Kerre Fashions Lila Rose Satin PS Shirt Dress - Black / White,,,No reviews,0.00,,Available,"KSh6,800.00"
Zia Africa She's All That Dress - Burgundy,"KSh3,800.00",30,No reviews,0.00,Sale,Available,"KSh3,800.00"
Rembo Plus Size Tassel Dress - Red,,,No reviews,0.00,,Available,"KSh4,500.00"
The Fashion Frenzy Pencil Dress - Black / Red,"KSh5,500.00",30,No reviews,0.00,Sale,Available,"KSh5,500.00"
Jaidden Trendy Halter Neck Dress - Green,,,No reviews,0.00,,Available,"KSh4,800.00"
The Fashion Frenzy Shirt Dress - Brown Print,"KSh3,800.00",10,No reviews,0.00,Sale,Available,"KSh3,800.00"
The Fashion Frenzy Turtle Neck Bodycon - Grey,"KSh3,000.00",10,No reviews,0.00,Sale,Available,"KSh3,000.00"
Vivo Sophia Square Neck Bodycon - Teal,,,No reviews,0.00,,Available,"KSh3,550.00"
Bold N Chic Fringe Sequin Gown - Gold,"KSh12,800.00",40,No reviews,0.00,Sale,Available,"KSh12,800.00"
Bold N Chic Purple Sequin Gown - Purple,,,No reviews,0.00,,Available,"KSh11,500.00"
Bold N Chic Off Shoulder Shimmer Gown - Black,"KSh11,800.00",40,No reviews,0.00,Sale,Available,"KSh11,800.00"
Vivo Ada Long Sleeved Swing Dress - Navy Blue,"KSh4,500.00",30,No reviews,0.00,Sale,Available,"KSh4,500.00"
Bold N Chic Tulle Sequin Gown - Black,"KSh13,500.00",40,No reviews,0.00,Sale,Available,"KSh13,500.00"
The Fashion Frenzy Wendo Printed Skater - Blue,"KSh5,000.00",40,No reviews,0.00,Sale,Available,"KSh5,000.00"
Jem Africa Mwikali Shirt Dress - White,,,No reviews,0.00,,Available,"KSh4,000.00"
The Fashion Frenzy Skater - Red / Black,"KSh5,800.00",10,No reviews,0.00,Sale,Available,"KSh5,800.00"
The Fashion Frenzy Peplum Dress - Red,"KSh3,800.00",10,No reviews,0.00,Sale,Available,"KSh3,800.00"
The Fashion Frenzy Skater - Yellow,"KSh5,800.00",20,No reviews,0.00,Sale,Available,"KSh5,800.00"
The Fashion Frenzy Polka Skater - Red / White Polka,"KSh6,000.00",20,No reviews,0.00,Sale,Available,"KSh6,000.00"
Askari Chiku Plain Straight sleeveless Official Dress D008BL - Blue,,,No reviews,0.00,,Available,"KSh3,650.00"
Popular 21 Ruched Cami Dress - Black ,"KSh2,950.00",20,1 review,5.00,Sale,Available,"KSh2,950.00"
Salok Mystik Bodycon - Pink,"KSh4,250.00",20,No reviews,0.00,Sale,Available,"KSh4,250.00"
Da'joy Fashions Maxi Shirt Dress - Green / Blue / Yellow Print,"KSh4,700.00",20,No reviews,0.00,Sale,Available,"KSh4,700.00"
Sally Karago Maxi Colour Block Dress - Yellow / Black / White,,,1 review,5.00,,Available,"KSh18,000.00"
Izulu Bloom Dress - Blush Pink,"KSh5,500.00",31,No reviews,0.00,Sale,Available,"KSh5,500.00"
The Fashion Frenzy Floral Skater - Maroon,"KSh4,800.00",20,No reviews,0.00,Sale,Available,"KSh4,800.00"
House Of Roses Roxy Maxi Dress - Red / Chocolate,,,No reviews,0.00,,Available,"KSh6,900.00"
House Of Roses Sally Maxi Dress - Red,,,No reviews,0.00,,Available,"KSh8,200.00"
Askari Cold Shoulder Dress - Teal Blue,,,No reviews,0.00,,Available,"KSh3,650.00"
Askari Cold Shoulder Dress - Black,,,No reviews,0.00,,Available,"KSh3,650.00"
2NU Satin Kaftan - Black,,,No reviews,0.00,,Available,"KSh9,500.00"
The Fashion Frenzy Bodycon - Pink,"KSh4,000.00",10,No reviews,0.00,Sale,Available,"KSh4,000.00"
The Fashion Frenzy Color Block Bodycon - Orange,,,No reviews,0.00,,Available,"KSh3,500.00"
Sol Dada Eve's Butterfly - Blue / White Mandala Print,,,No reviews,0.00,,Available,"KSh9,000.00"
Ladies & Linen Red Velvet Maxi Dress - Red,,,No reviews,0.00,,Available,"KSh4,800.00"
Purple Earth Ann Taylor Off Shoulder Poplin Dress - Green Striped,,,No reviews,0.00,,Available,"KSh6,500.00"
Safari Huru Short Sleeved Shirt Dress - Purple,,,No reviews,0.00,,Available,"KSh4,950.00"
Aramay Allure Knee Length Dress - Beige,,,No reviews,0.00,,Available,"KSh4,500.00"
ForKeeps Belted Blazer Dress - Black,,,No reviews,0.00,,Available,"KSh3,200.00"
Have To Have Silk Flowered Midi Dress - Green / Pink Print,,,No reviews,0.00,,Available,"KSh4,999.00"
ForKeeps Satin Bardot Corset Mini - Brown,,,No reviews,0.00,,Available,"KSh3,200.00"
ForKeeps Romantic Chiffon Sleeve Bustier Dress - Pink,,,No reviews,0.00,,Available,"KSh3,000.00"
ForKeeps Denim Ruched Bardot Sleeve Mini Dress - Light Blue,,,No reviews,0.00,,Available,"KSh3,400.00"
ForKeeps Cotton Intricate Detail Anglais Mini Dress - White,,,No reviews,0.00,,Available,"KSh3,500.00"
ForKeeps Chiffon Ruched Dress - White,,,No reviews,0.00,,Available,"KSh3,400.00"
ForKeeps Cotton Tie Detail Shirred Sleeve Mini Dress - White,,,No reviews,0.00,,Available,"KSh3,400.00"
Vivo Basic Cap Sleeved Leila Dress - Sea Green,,,No reviews,0.00,,Available,"KSh3,500.00"
Sally Karago Silk Bubu Dress - Light Blue / White Print,,,No reviews,0.00,,Available,"KSh8,000.00"
Carole Kinoti Blanketi Collection Flow Cape Dress - Navy Blue,,,No reviews,0.00,,Available,"KSh8,000.00"
Have To Have Multi Sleeveless Dress - Blue Print,,,No reviews,0.00,,Available,"KSh6,999.00"
Have To Have A-Shape Dress - Green Print,,,No reviews,0.00,,Available,"KSh6,999.00"
Alara Long Sleeve Maxi Flare Shirt Dress - Light Pink,,,No reviews,0.00,,Available,"KSh3,500.00"
Vazi Afriq Cotton Ankara Shirt Dress - Blue,"KSh4,000.00",25,No reviews,0.00,Sale,Available,"KSh4,000.00"
Vazi Afriq Cotton Ankara Shirt Dress - Red,"KSh4,000.00",25,No reviews,0.00,Sale,Available,"KSh4,000.00"
Dewuor Lilly Dress - Turquoise,,,No reviews,0.00,,Available,"KSh4,000.00"
Dewuor Lilly Dress - Red,,,No reviews,0.00,,Available,"KSh4,000.00"
Alara Collared Long Sleeve Side Tie Patterned Dress - Water Colour Green,"KSh4,100.00",30,No reviews,0.00,Sale,Available,"KSh4,100.00"
Alara Collared Long Sleeve Side Tie Patterned Dress - Orange,"KSh4,100.00",30,No reviews,0.00,Sale,Available,"KSh4,100.00"
Alara Collared Long Sleeve Side Tie Patterned Dress - Brown/Cream,"KSh4,100.00",30,No reviews,0.00,Sale,Available,"KSh4,100.00"
Afafla Shirt Dress - Purple Print,,,No reviews,0.00,,Available,"KSh7,999.00"
Afafla African Print Maxi Dress - Gray Print,,,No reviews,0.00,,Available,"KSh9,000.00"
Afafla Maxi Dress - Green Print,,,No reviews,0.00,,Available,"KSh8,999.00"
Perfect Treasures Floral Chiffon Mini Dress - Black Print,,,No reviews,0.00,,Available,"KSh4,500.00"
Perfect Treasures Leaf Print Shirt Dress - Multicolored,,,No reviews,0.00,,Available,"KSh6,250.00"
Perfect Treasures Shift Dress With Lace Bottom - Black / Gold,,,No reviews,0.00,,Available,"KSh5,950.00"
Dewuor Flutter Dress - Black,,,No reviews,0.00,,Available,"KSh4,500.00"
Dewuor Chao Dress - Yellow,,,No reviews,0.00,,Available,"KSh4,500.00"
Fikira Floral Lace And Tulle Gown - Blush,"KSh12,000.00",20,No reviews,0.00,Sale,Available,"KSh12,000.00"
Fikira Cross Back Draped Satin Dress - Rust,,,No reviews,0.00,,Available,"KSh12,000.00"
Fikira Off Shoulder Crepe Dress - Green,,,No reviews,0.00,,Available,"KSh6,000.00"
Fikira Sequin Dress - Silver,,,No reviews,0.00,,Available,"KSh15,000.00"
Fikira Blush Satin Dress - Blush,,,No reviews,0.00,,Available,"KSh12,000.00"
Fikira Brick Red Velvet Dress - Rust,,,No reviews,0.00,,Available,"KSh12,000.00"
Twilight Collections Midi & Capri Dresses Lace Dress - Light Peach,,,No reviews,0.00,,Available,"KSh10,000.00"
Twilight Collections Maxi Dresses Tent Dress - Animal Print,,,No reviews,0.00,,Available,"KSh8,000.00"
Twilight Collections Knee Length Dresses Tent Dress - Black,,,No reviews,0.00,,Available,"KSh8,000.00"
Twilight Collections Midi & Capri Dresses Skater Dress - Dull Pink,,,No reviews,0.00,,Available,"KSh8,000.00"
Purple Thread Orion Dress - Brown,,,No reviews,0.00,,Available,"KSh4,500.00"
Dewuor Red Dress - Red,"KSh4,500.00",16,No reviews,0.00,Sale,Available,"KSh4,500.00"
Safari Mali Bishop Sleeve Shirt Dress - Navy Blue,"KSh4,950.00",10,No reviews,0.00,Sale,Available,"KSh4,950.00"
Dd Holdings Full Buttoned Knee Length Dress - Orange,"KSh5,850.00",21,No reviews,0.00,Sale,Available,"KSh5,850.00"
Dd Holdings 3/4 Sleeved Pleated Midi Dress - Maroon,"KSh5,850.00",23,No reviews,0.00,Sale,Available,"KSh5,850.00"
StyledBy-Lani Royal Dresses - Royal Blue,,,No reviews,0.00,,Sold out,"KSh3,200.00"
StyledBy-Lani Cute Office Dress - Sky / Royal Blue,,,No reviews,0.00,,Available,"KSh6,000.00"
StyledBy-Lani Perry Bodycon Dress - Black,,,No reviews,0.00,,Available,"KSh3,500.00"
Izulu Amali Off Shoulder Dress - Blue Print,,,No reviews,0.00,,Available,"KSh6,500.00"
Izulu Bloom Dress - Black,,,No reviews,0.00,,Available,"KSh5,500.00"
Salok Havilah Maridadi Butterfly Dress - Beige Floral,"KSh4,900.00",20,No reviews,0.00,Sale,Available,"KSh4,900.00"
Safari Kaya Long Sleeve Shirt Dress - Taupe,,,No reviews,0.00,,Available,"KSh5,250.00"
Safari Mali Bishop Sleeve Shirt Dress - Taupe,,,No reviews,0.00,,Available,"KSh4,950.00"
The Fashion Frenzy Chichi Dress - Green,,,No reviews,0.00,,Available,"KSh4,500.00"
Twilight Collections Maxi Dresses Tent Dress - Blue Print,"KSh8,000.00",30,No reviews,0.00,Sale,Available,"KSh8,000.00"
Twilight Collections Short & Mini Dresses Straight Dress - Black / Blue,"KSh6,500.00",30,No reviews,0.00,Sale,Available,"KSh6,500.00"
Twilight Collections Knee Length Dresses Skater Dress - Maroon,"KSh7,000.00",30,No reviews,0.00,Sale,Available,"KSh7,000.00"
Zoe Qu'an Maxi Dress - Multicolored,,,No reviews,0.00,,Available,"KSh13,500.00"
Tausi Maxi Dress - Black,"KSh4,200.00",15,No reviews,0.00,Sale,Available,"KSh4,200.00"
Vivo Hema Sleeveless A-Line Knee Length Dress - Teal / Mustard Abstract Print,,,No reviews,0.00,,Available,"KSh3,950.00"
Dewuor Patty Dress - Navy,,,No reviews,0.00,,Available,"KSh3,000.00"
Twilight Collections Short & Mini Dresses Lace Sequin Dress - Champagne,"KSh7,000.00",30,No reviews,0.00,Sale,Available,"KSh7,000.00"
Twilight Collections Midi & Capri Dresses Textured Chiffon - Floral Print,"KSh7,000.00",30,No reviews,0.00,Sale,Available,"KSh7,000.00"
Twilight Collections Midi & Capri Dresses Straight Stretch Dress - Navy Blue,"KSh7,000.00",30,No reviews,0.00,Sale,Available,"KSh7,000.00"
Twilight Collections Short & Mini Jacket & Straight Dress - Beige,"KSh6,000.00",30,No reviews,0.00,Sale,Available,"KSh6,000.00"
Twilight Collections Knee Length Dresses Skater Dress - White / Navy Blue Print,"KSh7,000.00",30,No reviews,0.00,Sale,Available,"KSh7,000.00"
Twilight Collections Midi & Capri Dresses Cotton - Mint Blue,"KSh7,000.00",30,No reviews,0.00,Sale,Available,"KSh7,000.00"
Twilight Collections Midi & Capri Dresses Skater Dress - Navy Blue,"KSh7,000.00",30,No reviews,0.00,Sale,Available,"KSh7,000.00"
Lizola Serena Wrap Dress - Green,"KSh6,500.00",24,No reviews,0.00,Sale,Available,"KSh6,500.00"
Plainchic Double Slit Maxi - Black,,,No reviews,0.00,,Available,"KSh4,100.00"
Twilight Collections Midi & Capri Lace Dress - Black & Gold Polka Dot,"KSh10,000.00",30,No reviews,0.00,Sale,Available,"KSh10,000.00"
Twilight Collections Short & Mini Dresses Straight Dress - Red,"KSh6,000.00",30,No reviews,0.00,Sale,Available,"KSh6,000.00"
Twilight Collections Knee Length Dresses Straight Dress - Purple,"KSh6,500.00",30,No reviews,0.00,Sale,Available,"KSh6,500.00"
Twilight Collections Short & Mini Dresses Skater Dress - Blue / White Floral Print,"KSh8,000.00",30,No reviews,0.00,Sale,Available,"KSh8,000.00"
Twilight Collections Knee Length Straight Dress - Royal Blue / White Polka,"KSh6,000.00",30,No reviews,0.00,Sale,Available,"KSh6,000.00"
Twilight Collections Knee Length Dresses Cotton Dress - Animal Print,"KSh6,000.00",30,No reviews,0.00,Sale,Available,"KSh6,000.00"
Twilight Collections Maxi Dresses Two Piece Straight Lace Dress - Silver,"KSh10,000.00",30,No reviews,0.00,Sale,Available,"KSh10,000.00"
Twilight Collections Knee Length Dresses Straight Dress - Nude,"KSh8,000.00",30,No reviews,0.00,Sale,Available,"KSh8,000.00"
Twilight Collections Short & Mini Dresses Textured Polyester - White,"KSh6,000.00",30,No reviews,0.00,Sale,Available,"KSh6,000.00"
Safari Tawi Flounce Tent Dress - Pink,,,No reviews,0.00,,Available,"KSh4,950.00"
Safari Tawi Flounce Tent Dress - Red,,,No reviews,0.00,,Available,"KSh4,950.00"
Safari Tawi Flounce Tent Dress - Sea Green,,,No reviews,0.00,,Available,"KSh4,950.00"
Nursing Mama Bali Maxi Dress - Off White,,,No reviews,0.00,,Available,"KSh5,400.00"
Twilight Collections Maxi Dresses Polyester and Chiffon - Black,"KSh6,000.00",30,No reviews,0.00,Sale,Available,"KSh6,000.00"
Twilight Collections Maxi Dresses Polyester & Chiffon - Purple,"KSh6,000.00",30,No reviews,0.00,Sale,Available,"KSh6,000.00"
Twilight Collections Short & Mini Dresses Chiffon - White Floral Print,"KSh6,000.00",30,No reviews,0.00,Sale,Available,"KSh6,000.00"
Twilight Collections Midi & Capri Dresses Cotton - White Print,"KSh7,000.00",30,No reviews,0.00,Sale,Available,"KSh7,000.00"
Twilight Collections Maxi Dresses Velvet Laced Dress - Black,"KSh8,000.00",30,No reviews,0.00,Sale,Available,"KSh8,000.00"
Salok Havilah Naya Midi Dress - Jungle Green Print,"KSh4,900.00",20,No reviews,0.00,Sale,Available,"KSh4,900.00"
Simbaress Ankara Mix Lulea Dress - Black / Blue,,,No reviews,0.00,,Available,"KSh5,490.00"
Simbaress Ankara Mix Kajumba Dress - Orange,,,No reviews,0.00,,Available,"KSh6,490.00"
Purple Thread Taratibu Dress - Navy Blue Floral,,,No reviews,0.00,,Available,"KSh4,500.00"
Purple Thread Alma Dress - Black,"KSh4,500.00",15,No reviews,0.00,Sale,Available,"KSh4,500.00"
Exclusive Styles Where the Sun Takes Us Maxi Floral Dress - White,,,No reviews,0.00,,Available,"KSh6,356.45"
Exclusive Styles Wifey 2 Piece Maxi Set - Yellow,,,No reviews,0.00,,Available,"KSh5,242.52"
Exclusive Styles 2 Piece Leopard Print Bodycon Dress,,,No reviews,0.00,,Available,"KSh4,751.86"
Exclusive Styles Snake Print Mid Cut Out Dress - Snake Print,,,No reviews,0.00,,Available,"KSh4,641.36"
Exclusive Styles Sexy Mid Cut Out Dress - Blue,,,No reviews,0.00,,Available,"KSh4,216.97"
Exclusive Styles Sexy Mid Cut Out Dress - Red,,,No reviews,0.00,,Available,"KSh4,216.97"
Exclusive Styles Backless Babe Bodycon Dress - Purple,,,No reviews,0.00,,Available,"KSh4,415.91"
Vivo Basic Long Sleeve Straight Maxi Dress - Navy Blue,"KSh5,250.00",10,No reviews,0.00,Sale,Available,"KSh5,250.00"
Exclusive Styles Catch Me If You Can Mini - Green,,,No reviews,0.00,,Available,"KSh3,486.00"
Perfect Treasures Laura Swiss Dot Dress - Green,,,No reviews,0.00,,Available,"KSh3,499.00"
Perfect Treasures Zuri Dress - Red,,,No reviews,0.00,,Available,"KSh2,950.00"
Dewuor Ruby Shift Dress - Crimson,,,No reviews,0.00,,Available,"KSh4,500.00"
Vivo Thando Cape Knee Length Dress - Gold / Hunters Green Abstract Print,,,No reviews,0.00,,Sold out,"KSh4,550.00"
FFS Chest Drawstring Pleated Front Side Dress - Green,,,No reviews,0.00,,Available,"KSh3,999.00"
Lola Black Deep V Neck Knotted Ruched Ribbed Knit Club Mini Dress - Black,"KSh1,840.00",30,No reviews,0.00,Sale,Available,"KSh1,840.00"
FFS Chest Twist Ruched Side Dress - Black,,,No reviews,0.00,,Available,"KSh3,999.00"
Twilight Collections Midi & Capri Dresses High Low Dress - Royal Blue White Stripes,,,No reviews,0.00,,Available,"KSh10,000.00"
Twilight Collections Midi & Capri Dresses Lace & Sequin Dress - Red,,,No reviews,0.00,,Available,"KSh10,000.00"
Twilight Collections Knee Length Dresses Stretch - Dull Pink,,,No reviews,0.00,,Available,"KSh8,000.00"
Twilight Collections Knee Length Stretch Dresses - Mustard,,,No reviews,0.00,,Available,"KSh8,000.00"
Twilight Collections Short & Mini Dresses Textured Fabric - Black / White,"KSh6,000.00",30,No reviews,0.00,Sale,Available,"KSh6,000.00"
Twilight Collections Knee Length Dresses Straight Dress - Royal Blue / White,,,No reviews,0.00,,Available,"KSh8,000.00"
Twilight Collections Knee Length dresses Chiffon & Polyester Dress - Black,"KSh8,000.00",30,No reviews,0.00,Sale,Available,"KSh8,000.00"
Twilight Collections Stretch Knee Length Dresses - Maroon,,,No reviews,0.00,,Available,"KSh8,000.00"
Twilight Collections Knee Length Dresses Stretch - Peach,,,No reviews,0.00,,Available,"KSh8,000.00"
Dewuor Woody Layered Dress - Green,,,No reviews,0.00,,Available,"KSh6,000.00"
Dewuor Nyamalo Maxi - Chocolate,,,No reviews,0.00,,Available,"KSh5,000.00"
Fikira Mermaid Off Shoulder Dress - Black,,,No reviews,0.00,,Available,"KSh8,500.00"
Fikira Off Shoulder Bow Dress - Blush,,,No reviews,0.00,,Available,"KSh9,000.00"
Fikira Sequin Dress - Rose Gold,,,No reviews,0.00,,Available,"KSh12,000.00"
Fikira Mermaid Sequin Dress - Champagne,,,No reviews,0.00,,Available,"KSh15,000.00"
Fikira Halter Neck Dress - Burgundy,,,No reviews,0.00,,Available,"KSh9,000.00"
Fikira Off Shoulder Mermaid Dress - Emerald Green,,,No reviews,0.00,,Available,"KSh9,000.00"
Fikira Cold Shoulder Dress - Emerald Green,,,No reviews,0.00,,Available,"KSh9,000.00"
Fikira Double V Neck Dress - Blush,,,No reviews,0.00,,Available,"KSh9,000.00"
Fikira Velvet Mermaid Dress - Emerald Green,,,No reviews,0.00,,Available,"KSh12,000.00"
Ancestral House DD Ajike Fitted Dress - Yellow,,,No reviews,0.00,,Available,"KSh11,375.00"
Ancestral House DD Cold Shoulder Shirt Dress - Purple,,,No reviews,0.00,,Available,"KSh9,843.75"
Dewuor Paloma Shift Dress - Purple,,,No reviews,0.00,,Available,"KSh4,700.00"
FFS Chest Drawstring-Pleated Front Side Dress - Red,,,No reviews,0.00,,Available,"KSh3,999.00"
FFS Chest Twist Ruched Side Dress - Green,,,No reviews,0.00,,Available,"KSh3,999.00"
FFS Chest Twist Ruched Side Dress - Rust,,,No reviews,0.00,,Available,"KSh3,999.00"
Zola Ankara Wentu Tribal look - Blue,"KSh5,500.00",15,No reviews,0.00,Sale,Available,"KSh5,500.00"
Zola Selle One arm Dress - Black,"KSh6,500.00",15,No reviews,0.00,Sale,Available,"KSh6,500.00"
Zola Sondela Tribal Ankara - Brown,"KSh5,500.00",15,No reviews,0.00,Sale,Available,"KSh5,500.00"
Lola Black Leopard Print Cut-out One Shoulder Bodycon Dress - Black,"KSh1,950.00",30,No reviews,0.00,Sale,Available,"KSh1,950.00"
Miss Kerre Fashions Leather Mini Dress - Black,,,No reviews,0.00,,Available,"KSh4,300.00"
Miss Kerre Fashions Leather Mini Dress Maroon - Red,,,No reviews,0.00,,Available,"KSh5,000.00"
Miss Kerre Fashions Kichic Gold Detail Dress - Black/Gold,,,No reviews,0.00,,Available,"KSh4,300.00"
Jem Africa Kamene Mini Dress - Green,,,No reviews,0.00,,Available,"KSh3,800.00"
Popular 21 Spaghetti-Strap Mini Dress - Orchid Bloom,"KSh2,800.00",20,No reviews,0.00,Sale,Available,"KSh2,800.00"
Popular 21 Sleeveless Pencil Dress - Black,"KSh2,600.00",20,No reviews,0.00,Sale,Available,"KSh2,600.00"
Popular 21 Sleeveless Pencil Dress - Dark Amber,"KSh2,600.00",20,No reviews,0.00,Sale,Available,"KSh2,600.00"
Popular 21 Lace-Up Back Spaghetti-Strap Dress - Winsome Orchid,"KSh3,200.00",20,No reviews,0.00,Sale,Available,"KSh3,200.00"
Popular 21 Ruched Spaghetti-Strap Dress - Wedgewood Blue,"KSh2,000.00",20,No reviews,0.00,Sale,Available,"KSh2,000.00"
Popular 21 Ruched Spaghetti-Strap Dress - Orchid Bloom,"KSh2,000.00",20,No reviews,0.00,Sale,Available,"KSh2,000.00"
Popular 21 Sleeveless Racer-back Dress - Violet Tulle,"KSh2,100.00",20,No reviews,0.00,Sale,Available,"KSh2,100.00"
Popular 21 Short Sleeved square neck dress With slit - White,"KSh2,600.00",20,No reviews,0.00,Sale,Available,"KSh2,600.00"
Popular 21 Sleeveless Racer-back Dress -Winsome Orchid,"KSh3,000.00",20,No reviews,0.00,Sale,Available,"KSh3,000.00"
Popular 21 Sleeveless Racer-back Dress - Dusty Blue,"KSh3,000.00",20,No reviews,0.00,Sale,Available,"KSh3,000.00"
Popular 21 Racer Front & Back Mini Dress - Peach,"KSh3,000.00",20,No reviews,0.00,Sale,Available,"KSh3,000.00"
Popular 21 Lettuce-Hem Mini Dress - Lavender Herb,"KSh2,400.00",20,No reviews,0.00,Sale,Available,"KSh2,400.00"
Popular 21 Double Scoop Short Dress With Merrow Edge - Winsome Orchid,"KSh1,400.00",20,No reviews,0.00,Sale,Available,"KSh1,400.00"
Popular 21 Ribbed Short-Sleeved Dress - Polignac,"KSh2,700.00",20,No reviews,0.00,Sale,Available,"KSh2,700.00"
Popular 21 Sleeveless Square-Neck Dress - Coral Haze,"KSh2,800.00",20,No reviews,0.00,Sale,Available,"KSh2,800.00"
Popular 21 Ribbed Sleeveless Maxi Dress - Wedgewood Blue,"KSh2,100.00",20,No reviews,0.00,Sale,Available,"KSh2,100.00"
Popular 21 Ribbed Sleeveless Maxi Dress - Old Rose,"KSh2,000.00",20,No reviews,0.00,Sale,Available,"KSh2,000.00"
Vivo Tuni Dolman Dress - Orange / Black Abstract Print,,,No reviews,0.00,,Available,"KSh4,550.00"
Vivo Basic 3/4 Sleeve Escape A-Line Dress - Purple,,,No reviews,0.00,,Available,"KSh4,250.00"
Fauza Design Neema Maxi Dress - Maroon,"KSh9,500.00",30,No reviews,0.00,Sale,Available,"KSh9,500.00"
Ancestral House Africa Inspired Uwa Loose Dress - Grey,,,No reviews,0.00,,Available,"KSh14,400.00"
Essy Mosa Angel Dress - Black,,,No reviews,0.00,,Available,"KSh4,000.00"
Fauza Design Neema Maxi Dress - Yellow,"KSh11,500.00",30,No reviews,0.00,Sale,Available,"KSh11,500.00"
Fauza Design Pendo Maxi Dress - Red,"KSh10,500.00",30,No reviews,0.00,Sale,Available,"KSh10,500.00"
Fauza Design Asili Linen Maxi Dress - Turquoise,"KSh11,900.00",30,No reviews,0.00,Sale,Available,"KSh11,900.00"
Fauza Design Asili Linen Maxi Dress - White,"KSh11,900.00",30,No reviews,0.00,Sale,Available,"KSh11,900.00"
Fauza Design Pendo Maxi Dress - Royal Blue,"KSh10,500.00",30,No reviews,0.00,Sale,Available,"KSh10,500.00"
Fauza Design Pendo Maxi Dress - Green,"KSh10,500.00",30,No reviews,0.00,Sale,Available,"KSh10,500.00"
Fauza Design Pendo Maxi Dress - Pink,"KSh10,500.00",30,No reviews,0.00,Sale,Available,"KSh10,500.00"
Fauza Design Asili Linen Maxi Dress - Mustard,"KSh11,500.00",30,No reviews,0.00,Sale,Available,"KSh11,500.00"
Hekaya Amua Mini Dress - Brown,"KSh5,500.00",70,No reviews,0.00,Sale,Available,"KSh5,500.00"
Vivo Basic Long Sleeve Tent Shirt Dress - Taupe / Black Abstract Print,,,No reviews,0.00,,Available,"KSh5,250.00"
Zoya Party Double Drawstring Dress - Black,"KSh2,550.00",10,No reviews,0.00,Sale,Available,"KSh2,550.00"
Alara Square Neck Flower Patterned Mini Dress - Red,"KSh3,100.00",30,No reviews,0.00,Sale,Available,"KSh3,100.00"
Alara Flower Patterned Double Layered Side Tie Dress - Lavender,"KSh3,600.00",30,No reviews,0.00,Sale,Available,"KSh3,600.00"
Alara Flower Patterned Sleeveless Double Layered Dress with Raunched Slit - Navy Blue,"KSh3,600.00",30,No reviews,0.00,Sale,Available,"KSh3,600.00"
Alara Patterned Pleated Flare Dress - Black & White,"KSh3,600.00",30,No reviews,0.00,Sale,Available,"KSh3,600.00"
Ankara By Chimzy Bodycons - Multicolored,"KSh4,500.00",10,No reviews,0.00,Sale,Available,"KSh4,500.00"
Have to Have Knee Length Camisole - White,,,No reviews,0.00,,Available,"KSh1,999.00"
Slaks World Fashion Floral Print Casual Dress - Pink,"KSh4,300.00",30,No reviews,0.00,Sale,Available,"KSh4,300.00"
